record_id,seconds,header_sha256
A1007,30.0,523993074bfdb98c74562a663d99446e74399a8f4d5b5ac9eba63be34e637ae7
A1008,10.0,d08cc0a36b54d442eb7c8362cc93abd365edef17a62d03f78a5cc9323c6ddef6
A1009,20.0,f6418ace5389aacba5747d0f326718f38c2f6e80403eb547363b0eee0525fcc1
A1010,26.0,16c20edf9410e8d58ad4377cf2a83897977cd623c884da6ae1cf2f80266e6240
A1011,12.108,137af16c6524f1a93d3010cd9290a38343d9d949197eef67b71c5c88228c98de
A1012,11.0,4332595dce66e6ef0ce648a4b61181f6c20c77b1d6a54ba76e3cf96ceedd8a06
A1013,13.0,78f3cc0a813ed1bb170396fc63323ca4e9501b1d7ddf05d4604b5f9eacab7e80
A1014,13.646,e7d4acc3a2281aedcdb36c212f6275b6287f015cb87f648d4d8c1c532935e7ad
A1015,10.0,555acebc513635cddde16c77bb40ef5aa882eb7c811c39beb167339f4c5415cb
A1016,18.0,709d75e422f4d2d856c6173563761d5c88627b001e6db1a9f72c673381742fdc
A1017,10.0,7c556dbfbe3861fedacdcaa6c7bd4c75ae4bf0bdabf8c6c7b6a2455cd0f32331
A1018,10.714,601dd5aa8b10b4fe27a55e4e36eb86446a799aa3bffb0488052ba18a14e75f5b
A1019,11.0,cfb520cb619f5a38b773620d0d8c0fad319a46489ffa911189da9825ffcc5442
A1020,12.0,d3661556c4d1d879d8e63fd48b588abdf8dcbc987adcd84c39bad9e3b391a2b6
A1021,34.704,e06438b410275311de89aa70e3ff52555fe0aa570e428bb3ffc9adcc4ce37f4d
A1022,10.0,d9ffa8f470fac4ff926d5ff7eab994dd576ab910e8b1eda940e0229d92e12c5d
A1023,13.0,236bfeb49eac9d0ecbc0bfab8fb68f8674fda5d851c8e54244c6b19ca9a72659
A1024,20.0,209e8f9ba4addb941041bec076f30783921490d8d4dd793994abd63f2cb94610
A1025,10.0,92ad39d0aeb2c6a27362c373f7ce11d989cc73aaf913968335759e6644c77149
A1026,10.0,af5fe41abf56d6954b539af7e765d86a55e2785e1097894620f42873e72a3db1
A1027,10.0,667228cb068cf01e9c3f4030f26d7b10155a3f4a19c0fdcaf58bfeacc5baebbd
A1028,33.196,e31ee9ba5c275848c5c87401e18b89489308da2a392c1134b11fa13819c248ab
A1029,10.0,c009d0c1daae9a7196d4e1a04ed8bbf646883229d7ce8bca81f8bdce25079c01
A1030,13.418,7ce2948488fbc1b5372a32f09179cd18a8a141bcc83ab6a8ec3476a5733d176a
A1031,15.66,7d7e4c52cbfb48c416c8edf87d535a2a7b74881b17f47674e71ddf8a5538f10b
A1032,10.0,77b3a3992f4d7af27864dad57737785e4eaa5d13678f885e3cc017e21d005281
A1033,16.0,3cd9bcbe0daa9a7c69ab3876181570b30eeb34accf264d08557c6606e9381000
A1034,12.0,44cb31194be82a24c45c80661ad5921d19d6aaf6a807e500af8f8ccc962a0b12
A1035,10.0,9e9591d42ad6c4ac50be2179cfe2cc06edbf413df924f3074f2956c789b5448c
A1036,10.0,6fbb5e3b330aeffae95efbf749184123a91a565b5d81134ba9f0fad6420c47a3
A1037,10.0,864988e17b1f5a8abda47b5549226c4156d69732b7964007c460bc4655b3646f
A1038,10.0,431882e4fb6a5860b10bae339eeac7959cba57ad642d3e2ad978948459587d12
A1039,29.874,9318c0354f368ccbd87ef72ed7e84e872d4a34f4c6df42deb72d166fa61ad522
A1040,54.056,bafdcdeb8a8a1ab75754cb04ce57a73bd0ce5fdb4f6e4eade3271c79af07cab0
A1041,17.0,3f80270b3a2d43bf137baf51458d7cb8989a5fefddefebbc68cfdb2e7834eeca
A1042,10.0,ffdd34fae1e5316408590a1eb57bc133a551d24a21d544da778c89b1c4e20b41
A1043,47.0,5e1ae03f3d1d023721a7dc179ceafc725ad53c44f7c8456ab268d2c42240eb60
A1044,10.0,25d4f507c6268d37c414c565d790a6a16beb31829270635b5a800ffb14adf7d7
A1045,13.098,2f02764af82c471135d6dc299e9236808b2d80bcfc72e2ce02c67c34e981b86a
A1046,31.0,fad847d0a521800f72b51af4fcfeaafb221e81c83dcfbf77d04bc881eaefd4a1
A1047,10.0,fef14942b8e0caf5c1741d6a010b3eee092ce50524c7a2d219adc48a01c93f4b
A1048,10.0,85362ead591df4b05c76011d857e6d4fc4f53982ed5a37237f36215ed9c7308c
A1049,10.0,d6b30486ac8daa7b83f11f15ede034db6c9536bc2f6bb8d628743d04cca8ae88
A1050,22.0,2d4dc170ca8c39b7b4a6f92720af44093abd5ad562cf9927039c4689b1cfd2ba
A1051,30.0,057c61fc4357fbdb062bb8ebce56c643cabb24d56d992fc70ffc235ce7f424d9
A1052,10.996,62ddde5fe23243a7fbeef8cf06320e676334903102491a97ba50e5ff262b80f9
A1053,15.0,e50f17b22f1f1c5af0d14e68ab4f44a9236811eefb80965ebd020357a1adc284
A1054,21.0,a584d2d452e13551762239b9f4c162d428ba6ce63e996478beb014a180cd6603
A1055,20.0,7a30281798d5bbeeec00df71c6fade2dfe535e5e780cfc18c349a6d7438936a8
A1056,11.0,ad73e4dceb1b817e49229f55eb793e95f54c22fd60a59087511637d2eb548441
A1057,12.998,a305dd71e8ecc7956bdc5652d8d8180a35048a67bb20553e02aa8618c6c2e92c
A1058,13.896,6e755596445e8b154a7e07467c01da82a43b4fa35dbacad355ee82ff27d96852
A1059,47.912,1bab3a8549fff3b9c3517805a4dd823a691378aa1ae2e999938bf52039c3b53e
A1060,10.0,fa0e582e0d231f13363b65da04e9ba3355215a69741ee3ea337d86a7fad110d7
A1061,17.452,eed2781eac6b9326f161ce9969130692ccceecb1ee3ebd081ed1f50074e458ea
A1062,15.0,02f3c191f230c92507c01988a5942fd045b501e7ba8d0bd8ca9bc482031881fb
A1063,26.0,7f877ebd03876fc3eb99299da1414a73bcf24fae8c902364568dc04e8b8026a6
A1064,20.0,1790f71f4fa73729a3c423b881d8452a471df561533099a9471a2e723b4195c5
A1065,11.0,22a73651b05d6e6698eeeebb16665fd8bec69b84369ae44c74af82c527a746e7
A1066,10.0,5772c59ea6fe8e125b1920cec89746d688cc0f6ee2df5ef09809c321d2fcee3b
A1067,10.0,fc4bd4d31888ac4c4151a5ede1994d80bd546c2ad20fffa0336b4b2b50490bd3
A1068,10.0,4c7298cc2e4e42a90b15385145c1d90c9bf57c70f4f436371bb3c37d38026356
A1069,11.328,c6ba8d99f7a185cb0e38cb82f2ff3cfc152d4f30af9fe2de007be154a9677e04
A1070,10.0,6d2dabe940bb7ed54c644ff04aa5ad5fab4b3e6d77b7c1eee56556269025d28d
A1071,18.0,f3bfd87cb553e4ef8abb88bac8df6e09c455f4600dbacac302f125d719c8f5b3
A1072,30.0,43328963b868b22fb9738725e6ed0851ebbb4898bfedcbbd5f238b22f03a512a
A1073,41.08,5973cedda9ef6ef30443596677ee6f7b6956610e4c85705195857940c8688a7f
A1074,10.0,a393edd255fe0a86c0a9d036ca0dccf2c5edb3d33e024a94d64ff4f31d4edde7
A1075,16.274,c1062d441d716a9e632d1a7bd5e958d6cdf334628607ee5aa2763ed6a3df5067
A1076,20.0,d024319d8c80fd48eccd7f41ad2394b7edbf4818b114eb443abff4c2de8b912d
A1077,13.0,f44853e3df84f3e902371f33e50f953cec46ba063b8dbfb0b3e1976c1c48d9e9
A1078,16.456,f2f47815fcdd6858f79d3aa1cffdbc307f82a8b0bd89e4da055895c4794c30bc
A1079,10.946,a2bacdbe47101f05113278f46345da9a449f98bcba5138c7d650bf30faeb3946
A1080,11.108,b477fe2a1befae28447746a7642ee3151d1ecfcac27699cb1ba58f38e80daa6e
A1081,10.0,174041fd110f9939018be1cf30dbc3614d3db57ebc253b7505486cb05bbd1f67
A1082,10.0,c43ed291643fada70d1e3ce7cb9bb4e6aa1a18f74259b6749ff291be56f600ec
A1083,24.0,fe07c4b3f4b5bd2795178937249e46b9ec90a9b708fe5bdf67b5dc7a1e915fb3
A1084,12.0,3ec449ae91a698648694d63cfe3bf965169b1501e853bcafca89e550ce8eed87
A1085,13.0,180a9d763439b451c237fc3480f7622198f42e8cc8771a730a613abc2ec83830
A1086,10.0,a8b487d0cdb046b51458faa7a4fdeabbcde3485ae7b2f172aded2f8dfd634cf7
A1087,10.0,ceb36e81a8ab2f168b81b648e348b806168f1fa11e8642ea722d29ede9009ce8
A1088,10.0,407cf4dcb92b9cde432f836b9ebc9ef86e4d369a9d3b704dae8cfa05b286f7c7
A1089,52.0,f8c63582dd4153d7e1eac195c5804d8ff735dbd63447c14d0b488f0f2c92110e
A1090,11.518,08172478f31f0df1804d7083829f5c0d3d178290d658fe79c552900b69044470
A1091,10.0,f944b31e253aee3b86d470361410b45415a17004849b4512db5ab31e974ff162
A1092,32.174,5ce3d5a4a3a758832e78b57563a239529ab0ca9ebe464e6614bc157693a0938c
A1093,18.814,e8859ecba4243aaac5273714181338d1f0b49e48a3528cbfdceb257f39f769fc
A1094,12.53,e985f74fc86678c2a235b442d7fa45453f73a2a7da67780d87f2150033ab60a2
A1095,13.0,fad5b9a8dc19bbc352f0d1d601e898881eb4d397158c0c8e4419808c8d378656
A1096,13.0,2387d083d6c6f0e59fc63a43532245b91524782283577e936bb12dd2a4f4e979
A1097,10.0,801df90d7f3a9a12e6da0893377068191783ea38719b662d453de60d9b119725
A1098,21.0,709bbbe9af0b08b4533296f740ddd3c04ad8d0e1560816318148168067097ac3
A1099,11.0,878fd652e7f7709a2f154772c842e3b0d453797447e961126ba9fa847d352e6a
A1100,23.0,e78a1f29589b018415165af326f545ec47866f401646bdde4fd440d03183c6fd
A1101,10.0,923e0a492334ab16463da4582b67dbfde953defa4ffca92493be0bce5b03d088
A1102,10.0,15fa4a68aa0f3d61df23c515b6ff328564aef17ee0c83da57788b3917e3c6ac5
A1103,15.344,56e3ee3c44a0b5d22ce8a024ecead327d555e0f14984cd190a599bcd3a9b89df
A1104,11.232,f2c1d80175cae94ef23ac761e3777130852066818b896873d1fa2f5544baa830
A1105,10.0,16521134bef964cee7a8b38b90b45b7f6605e842a9ac8306b9ce5f557684c9ad
A1106,16.0,92def91be75144837a4df8dae36539fc401f85aaf20e34062aa2d29e6092c338
A1107,10.0,3bc26207a700e04571063da20e668d0f13ae792c6de49de9fb4406e986daade8
A1108,13.92,ec3f152dbfacbfaab403fea99e84f9d8e1796e2ff588ed80d48b1247b8d821ac
A1109,13.502,f688f0649f3925a662ca6b763599a13003678ebf06e5d6e82cce1caa5d9e4b11
A1110,11.554,e571489fc320796a84d53d8992454d674f6aa5fd7629605fb5f34c7700d17e4c
A1111,11.514,81670d1ee714d53650ad48060c87397ca2675879cdc1cfd96369acbdc43ba74e
A1112,10.606,541032999d900bbadfe6d4289cf243cad32114fb0670bda10b2fef5c52424633
A1113,10.0,809c7b9c7738651c9d8412f00869df6b1ddc5d8e24a264e6a73852ee1af08a55
A1114,14.916,cfc724e91c90e5baddecd532740eceb36db28329c924a977e15cd2677853e9a9
A1115,10.0,5a965a99880800e59c883be1ca955c7c5e50715cdbd32462b5bdf8674d0885cc
A1116,10.0,ed5e761ed868f5f38bf80e4013ee432e3dc729db7b311da69aae6a283e1bb2c5
A1117,10.0,7f0f27f47ae8068dba6c60c3cbec371a007f088d5d0cba8a5ff42ed742c46d84
A1118,11.928,3ac201be37c7de4f6b47f0063005cd2b5bb717bbbcdf46ecb4643397edb14560
A1119,10.0,f71b082dc3eecbb6e46cb3a07fd43aee90b5110c75e6f9ededfbf2ecb898c349
A1120,13.0,8f27668999cfe4bb207aca0475d93bac8d8479d384d843ea44779e0acd15042e
A1121,11.0,73cc1f34deeae0fa6fa89bcbfc69b213bf81adae6b51b06dfbc0402e0cc7f27b
A1122,12.0,5d76b3d53912c28d06a21f47c98f84d2bd2c8683ddfc395a487ea4d6016de014
A1123,26.776,b58d6c4ae1811aa8dab7aeb2d3a957e80a02dd8bd97f4797e88ae0027542431c
A1124,11.148,57154d9acf487c6ad0c8fd11f201da780bd3753826cd03807484ce55dc6cd03a
A1125,10.0,ce9f1323f1ef90c41065fb84f0e8788e03099c9143c8c97dd0e7143f9e2b6a69
A1126,10.0,acc327ad275a344f3eec772054639d19eb6cfa86ce4897af4723129691bdc3c7
A1127,11.19,f0b5e44b4d863064ffd8e5414856df487514dc5621018c61b03ba0e30872b8dc
A1128,18.0,7a21d3be3d79c0b2c9055f154fc565a258fac30da92c2801a5805b20bc71726e
A1129,15.0,cb37d64c83cf6203cebf064b1dc5ec9dd81ef8956ef6c7990ee9e109fa37206c
A1130,10.0,9f7d6836819338f9723305ea0f5f43710955ccc25c3f97301aeafc448ce9eab3
A1131,12.828,d13f6c4b0db731d72bc1a5c904295acae103687834833f6c90481e8ca9b0d617
A1132,10.0,842f9dfa974c791618269684a2ae10e238733c3a8405e2b0509e42cd295bfd96
A1133,10.0,c636aeccb35e19dbb83460182aff74b142b3e6f70daaf126f7eb851499567dd7
A1134,16.0,99ef0578d1fb9f1670f9d681da686a48ac95d29f73faabd20f224872d7dff159
A1135,22.0,919592726569dbf54acb6c6792e5a2311aa8fb3cea0595e0836a925273bafe2f
A1136,12.088,d167662be6c6bf9e42f7a1b33f225f311c2826d59844ebe467000cbb129423de
A1137,11.0,8b04cd3bd8705f4ae7f957087cc967b79c8d78383bb03827bf630d73680b1bd3
A1138,10.0,758800758871054404bfa0f8052938cd794d78e6a152f686ef875460b464ba74
A1139,12.146,184d4e282ed9401dde02d9d4752e1dce547e84dd51a811e6651eede2d4c08ecc
A1140,10.0,4bc9b19207ec4b63ff2d78d023939ad18c6826de502972432f280fc42a674343
A1141,12.0,6b42e1a316232219394b4ed7a1c02b95b830d7dd3d86f64eb276a55b3a7de1d1
A1142,15.354,cad59ce6fc143629b9e985fab525ec866c2359cf6dc6fe93d5cf16b5dcde88a9
A1143,10.0,4b7bb8f60c096a933d0fafa8d13ace04a40f99c7e3f1ebcf66cbcd8866fe0dc8
A1144,17.0,f229d0918419e1f1b625b431a96bf0a81f5b8f8e51c4db444386481f90ca8dd5
A1145,12.0,488cae2f1babbcb5fb3c2992eb6cdb40405f1b159e6a3f435036c4a83ba95195
A1146,10.0,c9fcf514bc9a7bdc62a219be1c038d3961aab86f71a6980859d869e3acb9bd21
A1147,17.646,aa654f0f745d56158c550d98f49f4d67b44521ec83e88d36ddd293c9361a762d
A1148,10.0,0481b0ae929e4181b934f745318360e7812cda63cb7c1e4f7c49f735401154c3
A1149,10.0,e2fea3270e3f923fc4c568042ec1ac243de65675b6a91ec516e1d36f1d9035ab
A1150,28.0,932a6ffd29ed20fe08b45209c6a509d4eaf11dcf1a8e2aaf6e5b17d31476f8b2
A1151,10.0,abcb56065be2b9e3079468e62866a5a91b7cb077998512dbec147bfaff3bfa09
A1152,10.0,734d8c281928f592418bb3bc985dc99403d2c34aa29e6beee4eb058526648970
A1153,16.0,5b0b4df231b74170f33e49b256f9893f6c850701bb60190edc7564cc9fb9d00b
A1154,10.0,c28a3490eadfeb17afc5690e8d408807f1939ca80e77e15959faf072fdb79828
A1155,20.0,440265832f740553e59bfe0f1c3c6b2f310e6570d0fb0493982f995d47840a24
A1156,23.0,e0e6db90f6dbad0d0983734bbaf8efdbfc7394de83e7b8fbb068e1410387694b
A1157,10.0,740dd795a6b3ca77467045fb95f4a78389977d94cb95d63632df5a8df5063b5a
A1158,10.0,b54556f0ad159f21c40fe5db5a70e29c7a29c40b186fbcb934d49a67e76f64f5
A1159,10.0,7ab0b36f5c3f7ad1fbc6f26ac2e030b82a2ad9118ee9d7bcc27997aa15ca6997
A1160,17.0,fa63ac4d4bbdf938fbfc8b35cd08f96bfd77df03d0b6600f14bc1c8567d7bb2a
A1161,16.0,65f53f36d10994b78531558f838963865c57b13e03e7115e68c2d8eec5bf8144
A1162,10.0,a8ecc37c78b7cd4231ce356b6ec1ccaeb919e2d10b64f622d22cf0181f8dc6bb
A1163,20.0,e673fdd60b3bc4241641da6a8acd5ce53af7ce9a5e2e0bf7976bbfc5a25cb941
A1164,38.0,89947b12578e36e30bd036f7d8d3d739592552257a36cd986f23f417570df830
A1165,10.0,0548da588769a846a352d5ab348646dce2a78ccff2574f59e7d6704e5da13405
A1166,10.0,35aa540475db6121770d7df32024681b760278b14b33071bd7ebe8f1c949cd82
A1167,11.944,3514ad45836bd8c09c9374ed7ccf816fd21c5407912778c138ffc5f73c092e5d
A1168,15.0,96c8d1bdaf6bb27ba069f0be1430045d2b99416dd28c6d195fa3c846ffc71ced
A1169,16.312,2b939230865a6e47c756d35f616a1466cbb008daae51c3a15e94c85541ac401f
A1170,12.0,0f4726f4407dcc860987d3aafb3f1ca1e0999226f1e36ba6f355dc88d0a484da
A1171,10.0,23e0f15613bb0869ff4862858860204241c1c949ada8c30e51911de39dac3e03
A1172,37.0,1a437d8c775617b3062bf2d58d14f2b5bfd42cbff84aea0efc2ac2e075b33806
A1173,10.0,a4b2bd5ea6e104b9a2f15d1730284771f354920fca4eab9b95098cf93903a40c
A1174,10.726,6cde5bb5ee7e7aa91a9a036ddc7bd1be1521eecc685c2b8c188c9e19cf2b3014
A1175,23.0,7ff2f6bd4774b73969778e358e3cd7d3d24219c6e70e8391c45908125c5c970f
A1176,10.0,202669bb387a9db09f04440fce0ab987734e5a1202498f21c5f7abcb1b93979c
A1177,10.71,6208c5b068a04d5c2ae197cda9084331579243575caf4c7e15a1cbe39c19025e
A1178,10.0,a8027c0a1da30d3595ccc67f1da9b4bc7d9686fcba9793ab97550c49fffade04
A1179,29.572,623f793627341a61a040d6c05644b302eed2324adca7319c770e76f7af96d735
A1180,23.0,90a7f547a03b63987290c9c5fbe239960a3ff516db9bc09a97e3b8a4994934cc
A1181,12.758,f0dd7f094f91a8cccd4359439a06247d042e51cffb770f79a1031f11c73f2f6b
A1182,14.0,fe2389e0d29ac7abe925eeaead32ad7280b7a8e0b2b3854ffe00a8b73df9dd79
A1183,10.0,5c36dc4babcca9b6d7196928324e88f06c42064a8247289a98026d01097eac38
A1184,14.0,b08d6ca0122cdb3aa93bef50cea7365ef9dd3c292ec23f5429b50822456c92a0
A1185,47.0,8447da69a143817f2e0807ca3aff041127c8c5e73e19d73a4b95acdd19ae8bbc
A1186,10.0,9d66137787930cc9e605f1f8385032dc1387332e9c9c1211a07627f8a6efc55c
A1187,11.0,e7cdff334befe0e57a5f6286fad0df1067190fe6211f1096187c46f2e56dd9ca
A1188,12.998,fa63a405ec9f57ff6d05af934d78ba6dde38c82b601e2935d79d66d941e70058
A1189,10.0,4eeebffd8ce1129a3444a0d963e584289a7fa7b94f42f0cbea2322abe64e0988
A1190,11.0,61847eb6cee8903c81b6314a5d01345f565b0ed7693c4b79982cee91c98d095a
A1191,13.0,e6eb82f7598b90963762dbbd2746e18bcf0b078bfb7f1340b7ab38f5b0ea4ea0
A1192,10.0,1806fb03d38ca426dd63fe5d873b577698b7fd56b33e1874d5d1ab9957e91f40
A1193,13.0,769c335825e78c06304e70e661b4572f3477136154ed7414a113723303501742
A1194,17.0,89837edc36cfa6b16fdc9c6f662e8efd64401d89460349be8bc3ba9599a8cf66
A1195,14.442,d86b72705cb501117ba18993409c5d812f6d5047417f70f67acd99bd25c0f1db
A1196,10.0,c4e68bf3d102ee242e40bb0f5f5e13d771d02542059e700c0f34aa287e768a19
A1197,12.666,b29bace346eafff22a0e663ff59cf8c3b6dce45d0cccf80cc4caded6de280a13
A1198,12.0,175589a7eafed22527f98eb17126c221053e8050d97a10cb60f00872afa78944
A1199,15.136,96b067b8fcd384be795edb48fd44d715feb77d6782079bdd3ca9d9b0173674db
A1200,12.79,3555b1649ca5724206c596f63bafe31988abbb8445020c232748e6c2662fbe11
A1201,11.0,9bc9ef8c06f182e1b99dfea51cc05c903c477410bf7464928dd56372e0931806
A1202,13.906,016e5b267777dd8d5c5a728cb58f8633512c1ac6b59c15c0b74932d488015128
A1203,10.0,d20e4e71429978ef588b11e8052ae45c3242a7430078ef0d99d5d773333eb1d9
A1204,22.0,284eb90fb59c73a7e353dd4b8fd091cd627d1f6ab00c6a18df8aa3c691e99d1c
A1205,14.0,9145bfd48d0e421a605679ed61740038f77faa8f1ec4aeccb6a65c76d35d4cd0
A1206,20.0,14f3cabc41275ec3d879652d39ef016657fba06ffebdd3c646a4ca4d398166a9
A1207,10.0,779fbddf4f20d3f5261c960cac3e80115fc6a6ad823a460086c865bfeef5da26
A1208,33.406,37f3916a6376757076a71eca3ebda4b883e23f48f9fd79e764325835ad8e9da1
A1209,11.926,f607606d28a1838ecaa5628d5a92faf369daef88c707083bbfaab728f027fc6b
A1210,11.522,24445039ccb9b06b85b94c75018e4ed6a103fe7416133aae134058da430c7e96
A1211,41.116,52ed7a8a33f564bd6b364bdda37b95c5cecf9f01599b496fbce0a516184ce303
A1212,10.0,895969d2b6e95333136696a6e6d30ffbde5c71fd51616318d8465b0d5816b16d
A1213,10.0,e1f4d0e5b07cb8675fa1bda587cac9a060ba89d98bbd3852ef069f29086b68f9
A1214,28.116,4e6e7504771a5ec82d57de876f1a1f803ca9c51f0809d59accf7ca47b795b52d
A1215,32.64,a31f2e5ebd3774eb79f06729a95a38f1a09bf9bcc1660d0eafd4395fbf6279a9
A1216,10.0,2ca066fc211f05b034fe432b49da6cc7b1094366bc822b63711020bda2d0106a
A1217,15.0,13bf3d85ab14c60f1000ba0db88f9a582433bed238cf80ab270051e96c6201cb
A1218,18.0,a017005c366e91966e2f4425c0edc09ca430235f15c4ef9ed606dea1b3e7f331
A1219,10.0,7076122e123cac62ce4e311e4759363ac9ab26e6e27e9c6e4f4867d019426014
A1220,21.0,44f6fa4bae6eb069288c007eb1f908ebf867f17aa9ae084f19ae32cef4993877
A1221,10.0,b43c4f46abc24bc3ca144d25f2273f125cba13c7fc9c871ae00fb163fc7f09c6
A1222,24.0,0086383adfae760a720d99b06b8f74c4142b9953d8f477e2e46cc0234586fb66
A1223,14.0,bb2c63ca81f24146e3d9e0a94b71260e69a39b851ecd335cccc3b7ff1dcf0858
A1224,15.0,7247de552ef0b28106b458fc3de1d8d24454db07cf4cb595767cdd031cbfd8d0
A1225,12.0,b56754df78315d17887bb4a332ca7fc75077724b5ae8d1afba38078c2eaa6957
A1226,18.0,dab3b9cbe8d713b68bcabd60df6974e6749ef184888248064a4258f727292d7d
A1227,12.0,a77b21d778a9f04df6c8821c41e4ad5553496c936ff4e808b97c72a459133425
A1228,10.0,dcc9253eebb9517c670c5b5c60c4d769b866314fb0235bca7841832c1e76dfa4
A1229,10.0,af468b537a3e082fcbab79a4c7cbaa956226c8755746f94a6ce8f0a74705635d
A1230,37.814,122b2d2a3d4c12902546042be81141e3db4748cf1d92ad59014fff19939b5fd5
A1231,12.574,8ab4e51d7b3093c340a1a354dbd2936ca356f2c2d36c19cb86c4851b63ca2f12
A1232,10.0,a6e82bbe73d01474ec4dca7ad0c47ca42558879030847c1e33400d39baecac9c
A1233,10.0,276e20e622b657f17b50e6bb73c2ad6e2610a7a0257eacc5e059e5e267e1d7a9
A1234,22.0,2d84e5f2aa5333adcf6e819094a5c681010680d9a2b4e7417b5255f2f9d09416
A1235,10.0,d57a14a41397251682f4fab56da30dac39d647a0b8c533f99f19fdf7fe50ffb8
A1236,24.904,7b0d8fd7bf2830a7241e82dca2fd002cdf4a0761665c8a38009a5e1e4ed2f25d
A1237,52.358,e633d74c26a7cfea678a5adcea2d35bf7274b86c22dac226d2c2baa9055ea7c9
A1238,13.0,439f1ef8ce09b79b87a7d32eda63b128f380f276427fd1875b5a091c8835cc58
A1239,12.0,ee9a8dbbc17c9de92024ebabc22f15011d7543f8c955df2b7ca4d3c88a64237c
A1240,11.182,4fc6e681e40cd04d4cc8552f90523e5ca566714a09bc642226a1dd1a8a1df90b
A1241,13.49,1bf150618b6bc91cda09c33358019ad03a9bf8f57d407d13ff3edb2f5cfde749
A1242,19.728,4a835dd9fcfb6001e363e32257b3cf5c45021b304f5342a25f5f8a49169eea2b
A1243,10.0,a3a8b9d07fc8e4e2fe2fce97d5195eed8b0a05ef103f867c8c9ddb23c0d5cad5
A1244,17.0,fd5009b44813cca47e68567d1ec0dc912249788f4e8d0b9fc65f8b9c2fed4935
A1245,18.156,77345c85dd6cb17d4e6962c67f6df9dd8d3544f592db4f3157672064f5d8ec31
A1246,10.0,cff6a3f0db8eede9d1cb3436e238ccfb09f1b2d5e7b6050d9605ed76ea71702c
A1247,24.0,bcfb84d66c76e2ad6f0b0a80fb5b66a1ecbe70e2eecde061e977bbf66f6b0532
A1248,12.07,d1a8c3a5c0bc4a85e90de3f5cc634c2ac8ed08abf32bc5eff626e84e3d633f73
A1249,10.0,03e6d0772e3fac15a551724c9178db42df141c445c5d74cadbbe93bd4a7b5d99
A1250,13.0,c4e9e58c8eaab257b4fc63d17a8fc0c406e3f27bcd3c4f68c61ef21d7c57f2cf
A1251,10.0,c040c3a3a23d4829da3a96b48bd3c0ea2e73b59df59739e6cb479565348027a3
A1252,13.0,063ea3f360ca4a9a6555c84d4e098e97603b325bf19c2769db2c422df3829492
A1253,10.0,78b578999bae01d5cbf02b8386ca2ed9114060f308cdfa65609a43216b42ba84
A1254,10.0,4d4bc8b847e343520753c817223f2f6c92d537e6beb15a4a8a41c2e757b77c15
A1255,21.0,bf97bd9957b089c2a2ace61e2c097b457d64a0af95ba34a1654c7f6dc640f9ae
A1256,10.0,be166d701cfcddb374f4e557ecb09507e53b981ae09fde9c57bacec0d00c8987
A1257,19.0,e5e0d06538fa09c593be01ae2f2c07d91c801aa1ccd7206f0ad103be8fa96dc7
A1258,38.46,1456014f08366e2c66aedb2058ae8374a35062bb5c18d82d8a2ae767fa0b32e0
A1259,34.0,967c80843f277c993be933d2e42dba9982018d28fe7e881f34ed38d549222f91
A1260,10.0,4148cb044e339b1627ea3bc703d8d55d8cdc2f9fa453c1eb1fb5945a4bee1f4b
A1261,10.0,f32304b819e3b46076d58c1ba3f276a44a07872f71fd6ce3a1389d494bcda447
A1262,28.0,cb2bea0945dfdc54d08ef131458e5dcb88cefaaed788af254ea57c433535f399
A1263,40.74,79f57515162f4477533842065ddb503e1e59184a00bc1d5e89946c860d295d61
A1264,12.14,5f4ca950fafb2f84e2b0225e2ff30711140950b68ca72530855b733e3b53dafe
A1265,10.0,32e12c9ae295480f01a6b588cdb6203c38f0ebe890a4e91e39498a48f0b04d09
A1266,10.0,3213b4b65ae6e2492db1c5c765f4a85a07574e76847b1135527c9a59c0eeecc9
A1267,39.506,9d6bf344266a3d442f475170b896379c8b68c544377ec4213757a8b28dd4d9f7
A1268,35.382,40b37430aff97b7be72409b0dc152070ec934da15a150036994d37c0a23f1f63
A1269,11.366,87867895c95b40201bc7ccd2062e2d6ebe6b2ea4812ae6de6dbcc2d50998d22b
A1270,10.0,6c7fafcd475ad1e30456280e527448e9473170e39b8dd335fc0c6ebb82305a58
A1271,10.0,cd4b4244b3aa258e97641eaf2d5879197e75b14b9c1e0819fea2d88143f2ac4a
A1272,10.0,f788832074749e63ab73d0140b6bd7e422433c0e54187de9a170c76272cf0fd3
A1273,12.0,601becdd453e1650bf2dba5223dfe6356e64bb2a74ba9ad400bf452be6106cc2
A1274,20.0,78de80b1d7bbc344f610ce5ae698e64358aaa9e90534e7da0419e4d749690301
A1275,14.0,0efd5577b6a3f678883e73ff94c735cb6995c390c77f12b1e0ede7b260873e6f
A1276,16.364,3bc6b51dc8a889ad625be5d97fd3ee8e95bb80d083aa8c9a6a512628c9bb15a6
A1277,11.0,5fab64cc6e966b446e38fd1d74767efb3f2d36d20a4b97a6065f22f2413fa300
A1278,14.76,505d2ad814de94b190c6dd592c9fdf5f4bd031e3e976098c68063c8c662c49c1
A1279,14.392,ff1a91b7c9dc3e36e6c4c452d46ac41186eed6a25d12ca60b661c00f2415f525
A1280,30.0,6efe4d2755e18b4bcf796f4d322383f0e209fcccff088ec83d10b1b5c1c23b08
